timestamp;formatted_timestamp;meter_reading;consumption
01.07.2022 13:16:02;2022-07-01 13:16:02;665820;16
01.07.2022 13:30:55;2022-07-01 13:30:55;665835;15
01.07.2022 13:45:54;2022-07-01 13:45:54;665849;15
01.07.2022 14:00:58;2022-07-01 14:00:58;665865;16
01.07.2022 14:15:57;2022-07-01 14:15:57;665879;14
01.07.2022 14:30:52;2022-07-01 14:30:52;665895;15
01.07.2022 14:45:58;2022-07-01 14:45:58;665908;13
01.07.2022 15:00:54;2022-07-01 15:00:54;665920;12
01.07.2022 15:15:57;2022-07-01 15:15:57;665931;12
01.07.2022 15:30:58;2022-07-01 15:30:58;665944;13
01.07.2022 15:45:53;2022-07-01 15:45:53;665952;8
01.07.2022 16:01:05;2022-07-01 16:01:05;665960;7
01.07.2022 16:16:02;2022-07-01 16:16:02;665970;10
01.07.2022 16:30:55;2022-07-01 16:30:55;665981;11
01.07.2022 16:45:52;2022-07-01 16:45:52;665991;10
01.07.2022 17:00:59;2022-07-01 17:00:59;666001;10
01.07.2022 17:15:55;2022-07-01 17:15:55;666013;12
01.07.2022 17:31:00;2022-07-01 17:31:00;666026;13
01.07.2022 17:45:57;2022-07-01 17:45:57;666039;13
01.07.2022 18:00:54;2022-07-01 18:00:54;666051;13
01.07.2022 18:15:55;2022-07-01 18:15:55;666064;13
01.07.2022 18:31:02;2022-07-01 18:31:02;666077;13
01.07.2022 18:46:12;2022-07-01 18:46:12;666089;12
01.07.2022 19:01:03;2022-07-01 19:01:03;666100;12
01.07.2022 19:16:08;2022-07-01 19:16:08;666112;12
01.07.2022 19:31:04;2022-07-01 19:31:04;666122;10
01.07.2022 19:46:01;2022-07-01 19:46:01;666133;10
01.07.2022 20:01:03;2022-07-01 20:01:03;666143;11
01.07.2022 20:15:56;2022-07-01 20:15:56;666153;10
01.07.2022 20:31:00;2022-07-01 20:31:00;666162;9
01.07.2022 20:45:58;2022-07-01 20:45:58;666171;9
01.07.2022 21:00:53;2022-07-01 21:00:53;666180;9
01.07.2022 21:15:54;2022-07-01 21:15:54;666189;9
01.07.2022 21:30:53;2022-07-01 21:30:53;666198;9
01.07.2022 21:45:53;2022-07-01 21:45:53;666207;9
01.07.2022 22:00:52;2022-07-01 22:00:52;666217;10
01.07.2022 22:15:53;2022-07-01 22:15:53;666226;9
01.07.2022 22:30:53;2022-07-01 22:30:53;666230;5
01.07.2022 22:45:52;2022-07-01 22:45:52;666235;5
01.07.2022 23:01:43;2022-07-01 23:01:43;666240;5
01.07.2022 23:16:51;2022-07-01 23:16:51;666244;5
01.07.2022 23:31:46;2022-07-01 23:31:46;666249;5
01.07.2022 23:45:53;2022-07-01 23:45:53;666253;4
02.07.2022 00:00:56;2022-07-02 00:00:56;666257;4
02.07.2022 00:16:01;2022-07-02 00:16:01;666262;4
02.07.2022 00:30:58;2022-07-02 00:30:58;666266;4
02.07.2022 00:45:50;2022-07-02 00:45:50;666271;4
02.07.2022 01:01:02;2022-07-02 01:01:02;666275;5
02.07.2022 01:15:55;2022-07-02 01:15:55;666280;4
02.07.2022 01:30:55;2022-07-02 01:30:55;666284;4
02.07.2022 01:45:54;2022-07-02 01:45:54;666288;4
02.07.2022 02:00:52;2022-07-02 02:00:52;666292;4
02.07.2022 02:15:52;2022-07-02 02:15:52;666297;4
02.07.2022 02:30:52;2022-07-02 02:30:52;666301;4
02.07.2022 02:45:59;2022-07-02 02:45:59;666305;4
02.07.2022 03:00:54;2022-07-02 03:00:54;666310;4
02.07.2022 03:16:01;2022-07-02 03:16:01;666314;4
02.07.2022 03:31:00;2022-07-02 03:31:00;666318;4
02.07.2022 03:45:54;2022-07-02 03:45:54;666323;4
02.07.2022 04:00:53;2022-07-02 04:00:53;666327;4
02.07.2022 04:15:54;2022-07-02 04:15:54;666331;4
02.07.2022 04:30:55;2022-07-02 04:30:55;666335;4
02.07.2022 04:45:58;2022-07-02 04:45:58;666339;4
02.07.2022 05:00:57;2022-07-02 05:00:57;666344;4
02.07.2022 05:15:59;2022-07-02 05:15:59;666348;4
02.07.2022 05:30:54;2022-07-02 05:30:54;666352;4
02.07.2022 05:45:52;2022-07-02 05:45:52;666357;4
02.07.2022 06:00:50;2022-07-02 06:00:50;666361;4
02.07.2022 06:15:59;2022-07-02 06:15:59;666365;4
02.07.2022 06:31:00;2022-07-02 06:31:00;666368;4
02.07.2022 06:45:52;2022-07-02 06:45:52;666371;3
02.07.2022 07:00:55;2022-07-02 07:00:55;666374;2
02.07.2022 07:15:56;2022-07-02 07:15:56;666376;2
02.07.2022 07:30:54;2022-07-02 07:30:54;666377;1
02.07.2022 07:45:56;2022-07-02 07:45:56;666377;0
02.07.2022 08:00:58;2022-07-02 08:00:58;666377;0
02.07.2022 08:15:58;2022-07-02 08:15:58;666377;0
02.07.2022 08:30:51;2022-07-02 08:30:51;666377;0
02.07.2022 08:45:59;2022-07-02 08:45:59;666377;0
02.07.2022 09:00:52;2022-07-02 09:00:52;666377;0
02.07.2022 09:15:51;2022-07-02 09:15:51;666379;2
02.07.2022 09:31:02;2022-07-02 09:31:02;666380;1
02.07.2022 09:45:52;2022-07-02 09:45:52;666381;0
02.07.2022 10:00:53;2022-07-02 10:00:53;666381;0
02.07.2022 10:15:49;2022-07-02 10:15:49;666381;0
02.07.2022 10:31:04;2022-07-02 10:31:04;666381;0
02.07.2022 10:45:53;2022-07-02 10:45:53;666381;0
02.07.2022 11:00:58;2022-07-02 11:00:58;666381;0
02.07.2022 11:16:00;2022-07-02 11:16:00;666381;0
02.07.2022 11:30:52;2022-07-02 11:30:52;666381;1
02.07.2022 11:45:51;2022-07-02 11:45:51;666383;2
02.07.2022 12:00:51;2022-07-02 12:00:51;666386;2
02.07.2022 12:15:53;2022-07-02 12:15:53;666387;2
02.07.2022 12:30:53;2022-07-02 12:30:53;666388;1
02.07.2022 12:45:52;2022-07-02 12:45:52;666390;2
02.07.2022 13:00:56;2022-07-02 13:00:56;666391;0
02.07.2022 13:15:58;2022-07-02 13:15:58;666393;2
02.07.2022 13:30:57;2022-07-02 13:30:57;666394;2
02.07.2022 13:45:57;2022-07-02 13:45:57;666401;7
02.07.2022 14:00:57;2022-07-02 14:00:57;666405;4
02.07.2022 14:15:55;2022-07-02 14:15:55;666409;4
02.07.2022 14:30:55;2022-07-02 14:30:55;666410;1
02.07.2022 14:45:55;2022-07-02 14:45:55;666413;3
02.07.2022 15:01:22;2022-07-02 15:01:22;666416;3
02.07.2022 15:15:52;2022-07-02 15:15:52;666419;3
02.07.2022 15:30:52;2022-07-02 15:30:52;666421;2
02.07.2022 15:46:01;2022-07-02 15:46:01;666423;2
02.07.2022 16:00:51;2022-07-02 16:00:51;666426;3
02.07.2022 16:16:04;2022-07-02 16:16:04;666428;2
02.07.2022 16:30:56;2022-07-02 16:30:56;666432;4
02.07.2022 16:46:00;2022-07-02 16:46:00;666437;5
02.07.2022 17:00:54;2022-07-02 17:00:54;666442;5
02.07.2022 17:15:55;2022-07-02 17:15:55;666448;5
02.07.2022 17:31:04;2022-07-02 17:31:04;666455;7
02.07.2022 17:45:58;2022-07-02 17:45:58;666461;6
02.07.2022 18:00:52;2022-07-02 18:00:52;666465;5
02.07.2022 18:16:00;2022-07-02 18:16:00;666471;6
02.07.2022 18:30:57;2022-07-02 18:30:57;666475;4
02.07.2022 18:45:53;2022-07-02 18:45:53;666479;4
02.07.2022 19:00:57;2022-07-02 19:00:57;666485;6
02.07.2022 19:16:01;2022-07-02 19:16:01;666493;8
02.07.2022 19:30:58;2022-07-02 19:30:58;666499;6
02.07.2022 19:45:58;2022-07-02 19:45:58;666505;7
02.07.2022 20:00:58;2022-07-02 20:00:58;666512;7
02.07.2022 20:15:58;2022-07-02 20:15:58;666513;1
02.07.2022 20:31:04;2022-07-02 20:31:04;666515;1
02.07.2022 20:45:53;2022-07-02 20:45:53;666517;2
02.07.2022 21:01:05;2022-07-02 21:01:05;666519;3
02.07.2022 21:15:57;2022-07-02 21:15:57;666522;3
02.07.2022 21:30:59;2022-07-02 21:30:59;666525;3
02.07.2022 21:45:53;2022-07-02 21:45:53;666529;3
02.07.2022 22:00:50;2022-07-02 22:00:50;666532;3
02.07.2022 22:15:53;2022-07-02 22:15:53;666535;3
02.07.2022 22:30:52;2022-07-02 22:30:52;666539;3
02.07.2022 22:46:47;2022-07-02 22:46:47;666542;3
02.07.2022 23:01:53;2022-07-02 23:01:53;666545;3
02.07.2022 23:15:54;2022-07-02 23:15:54;666549;3
02.07.2022 23:30:54;2022-07-02 23:30:54;666552;3
02.07.2022 23:45:52;2022-07-02 23:45:52;666556;4
03.07.2022 00:00:51;2022-07-03 00:00:51;666560;4
03.07.2022 00:15:53;2022-07-03 00:15:53;666563;4
03.07.2022 00:30:57;2022-07-03 00:30:57;666567;4
03.07.2022 00:45:53;2022-07-03 00:45:53;666571;4
03.07.2022 01:00:58;2022-07-03 01:00:58;666574;4
03.07.2022 01:15:53;2022-07-03 01:15:53;666578;3
03.07.2022 01:30:54;2022-07-03 01:30:54;666581;3
03.07.2022 01:45:52;2022-07-03 01:45:52;666585;3
03.07.2022 02:00:55;2022-07-03 02:00:55;666588;3
03.07.2022 02:15:57;2022-07-03 02:15:57;666591;3
03.07.2022 02:30:52;2022-07-03 02:30:52;666595;3
03.07.2022 02:45:57;2022-07-03 02:45:57;666598;3
03.07.2022 03:00:57;2022-07-03 03:00:57;666602;3
03.07.2022 03:15:53;2022-07-03 03:15:53;666605;3
03.07.2022 03:30:55;2022-07-03 03:30:55;666608;3
03.07.2022 03:45:53;2022-07-03 03:45:53;666611;3
03.07.2022 04:00:50;2022-07-03 04:00:50;666615;3
03.07.2022 04:15:56;2022-07-03 04:15:56;666618;3
03.07.2022 04:30:56;2022-07-03 04:30:56;666621;3
03.07.2022 04:45:54;2022-07-03 04:45:54;666625;3
03.07.2022 05:00:55;2022-07-03 05:00:55;666628;3
03.07.2022 05:15:53;2022-07-03 05:15:53;666631;3
03.07.2022 05:30:52;2022-07-03 05:30:52;666634;3
03.07.2022 05:45:51;2022-07-03 05:45:51;666637;3
03.07.2022 06:00:59;2022-07-03 06:00:59;666640;3
03.07.2022 06:15:57;2022-07-03 06:15:57;666643;3
03.07.2022 06:30:52;2022-07-03 06:30:52;666646;2
03.07.2022 06:45:56;2022-07-03 06:45:56;666648;2
03.07.2022 07:00:58;2022-07-03 07:00:58;666650;2
03.07.2022 07:15:52;2022-07-03 07:15:52;666652;2
03.07.2022 07:30:52;2022-07-03 07:30:52;666653;1
03.07.2022 07:45:58;2022-07-03 07:45:58;666653;0
03.07.2022 08:01:01;2022-07-03 08:01:01;666653;0
03.07.2022 08:15:52;2022-07-03 08:15:52;666654;1
03.07.2022 08:30:54;2022-07-03 08:30:54;666654;0
03.07.2022 08:45:57;2022-07-03 08:45:57;666654;0
03.07.2022 09:00:49;2022-07-03 09:00:49;666654;0
03.07.2022 09:15:53;2022-07-03 09:15:53;666654;0
03.07.2022 09:30:57;2022-07-03 09:30:57;666654;0
03.07.2022 09:45:56;2022-07-03 09:45:56;666654;0
03.07.2022 10:00:52;2022-07-03 10:00:52;666654;0
03.07.2022 10:15:50;2022-07-03 10:15:50;666654;0
03.07.2022 10:30:55;2022-07-03 10:30:55;666654;0
03.07.2022 10:46:02;2022-07-03 10:46:02;666654;0
03.07.2022 11:01:00;2022-07-03 11:01:00;666654;0
03.07.2022 11:15:52;2022-07-03 11:15:52;666654;0
03.07.2022 11:30:50;2022-07-03 11:30:50;666654;0
03.07.2022 11:45:57;2022-07-03 11:45:57;666654;0
03.07.2022 12:00:58;2022-07-03 12:00:58;666654;0
03.07.2022 12:15:57;2022-07-03 12:15:57;666654;0
03.07.2022 12:30:58;2022-07-03 12:30:58;666654;0
03.07.2022 12:45:59;2022-07-03 12:45:59;666654;0
03.07.2022 13:00:56;2022-07-03 13:00:56;666654;0
03.07.2022 13:16:01;2022-07-03 13:16:01;666654;0
03.07.2022 13:30:51;2022-07-03 13:30:51;666655;0
03.07.2022 13:46:00;2022-07-03 13:46:00;666655;0
03.07.2022 14:00:54;2022-07-03 14:00:54;666655;0
03.07.2022 14:15:55;2022-07-03 14:15:55;666656;1
03.07.2022 14:30:58;2022-07-03 14:30:58;666656;0
03.07.2022 14:45:55;2022-07-03 14:45:55;666656;0
03.07.2022 15:00:54;2022-07-03 15:00:54;666657;0
03.07.2022 15:15:55;2022-07-03 15:15:55;666657;0
03.07.2022 15:30:54;2022-07-03 15:30:54;666658;1
03.07.2022 15:46:00;2022-07-03 15:46:00;666659;1
03.07.2022 16:00:57;2022-07-03 16:00:57;666659;0
03.07.2022 16:16:00;2022-07-03 16:16:00;666659;0
03.07.2022 16:30:54;2022-07-03 16:30:54;666659;0
03.07.2022 16:45:53;2022-07-03 16:45:53;666662;3
03.07.2022 17:00:55;2022-07-03 17:00:55;666665;3
03.07.2022 17:16:03;2022-07-03 17:16:03;666669;4
03.07.2022 17:31:05;2022-07-03 17:31:05;666674;5
03.07.2022 17:45:57;2022-07-03 17:45:57;666680;6
03.07.2022 18:00:55;2022-07-03 18:00:55;666687;6
03.07.2022 18:15:53;2022-07-03 18:15:53;666692;5
03.07.2022 18:31:02;2022-07-03 18:31:02;666697;5
03.07.2022 18:45:57;2022-07-03 18:45:57;666702;5
03.07.2022 19:01:03;2022-07-03 19:01:03;666707;4
03.07.2022 19:16:02;2022-07-03 19:16:02;666711;4
03.07.2022 19:31:03;2022-07-03 19:31:03;666715;4
03.07.2022 19:45:57;2022-07-03 19:45:57;666720;4
03.07.2022 20:01:03;2022-07-03 20:01:03;666724;4
03.07.2022 20:15:59;2022-07-03 20:15:59;666728;4
03.07.2022 20:31:04;2022-07-03 20:31:04;666730;2
03.07.2022 20:46:00;2022-07-03 20:46:00;666733;3
03.07.2022 21:00:56;2022-07-03 21:00:56;666736;3
03.07.2022 21:16:02;2022-07-03 21:16:02;666740;4
03.07.2022 21:30:59;2022-07-03 21:30:59;666743;4
03.07.2022 21:46:04;2022-07-03 21:46:04;666747;3
03.07.2022 22:00:54;2022-07-03 22:00:54;666750;3
03.07.2022 22:15:59;2022-07-03 22:15:59;666753;3
03.07.2022 22:31:03;2022-07-03 22:31:03;666757;4
03.07.2022 22:45:56;2022-07-03 22:45:56;666760;3
03.07.2022 23:01:44;2022-07-03 23:01:44;666764;4
03.07.2022 23:15:54;2022-07-03 23:15:54;666767;3
03.07.2022 23:30:58;2022-07-03 23:30:58;666770;4
03.07.2022 23:45:56;2022-07-03 23:45:56;666774;3
04.07.2022 00:01:05;2022-07-04 00:01:05;666777;3
04.07.2022 00:15:55;2022-07-04 00:15:55;666781;3
04.07.2022 00:30:52;2022-07-04 00:30:52;666784;3
04.07.2022 00:45:54;2022-07-04 00:45:54;666788;3
04.07.2022 01:00:55;2022-07-04 01:00:55;666791;3
04.07.2022 01:15:55;2022-07-04 01:15:55;666794;3
04.07.2022 01:31:00;2022-07-04 01:31:00;666797;3
04.07.2022 01:45:51;2022-07-04 01:45:51;666801;3
04.07.2022 02:00:53;2022-07-04 02:00:53;666804;3
04.07.2022 02:15:52;2022-07-04 02:15:52;666807;3
04.07.2022 02:30:54;2022-07-04 02:30:54;666811;3
04.07.2022 02:45:59;2022-07-04 02:45:59;666814;3
04.07.2022 03:00:57;2022-07-04 03:00:57;666817;3
04.07.2022 03:15:50;2022-07-04 03:15:50;666821;3
04.07.2022 03:30:59;2022-07-04 03:30:59;666824;3
04.07.2022 03:45:57;2022-07-04 03:45:57;666827;3
04.07.2022 04:00:52;2022-07-04 04:00:52;666830;3
04.07.2022 04:15:58;2022-07-04 04:15:58;666834;3
04.07.2022 04:30:54;2022-07-04 04:30:54;666837;3
04.07.2022 04:45:57;2022-07-04 04:45:57;666840;3
04.07.2022 05:00:50;2022-07-04 05:00:50;666844;3
04.07.2022 05:15:59;2022-07-04 05:15:59;666848;5
04.07.2022 05:30:55;2022-07-04 05:30:55;666852;4
04.07.2022 05:45:53;2022-07-04 05:45:53;666856;4
04.07.2022 06:00:50;2022-07-04 06:00:50;666864;7
04.07.2022 06:15:52;2022-07-04 06:15:52;666869;5
04.07.2022 06:31:02;2022-07-04 06:31:02;666873;5
04.07.2022 06:45:57;2022-07-04 06:45:57;666880;6
04.07.2022 07:00:50;2022-07-04 07:00:50;666886;6
04.07.2022 07:15:57;2022-07-04 07:15:57;666895;9
04.07.2022 07:30:53;2022-07-04 07:30:53;666903;8
04.07.2022 07:45:57;2022-07-04 07:45:57;666910;7
04.07.2022 08:00:53;2022-07-04 08:00:53;666916;6
04.07.2022 08:15:58;2022-07-04 08:15:58;666922;6
04.07.2022 08:30:59;2022-07-04 08:30:59;666928;6
04.07.2022 08:45:50;2022-07-04 08:45:50;666933;6
04.07.2022 09:00:59;2022-07-04 09:00:59;666942;8
04.07.2022 09:15:52;2022-07-04 09:15:52;666950;8
04.07.2022 09:30:58;2022-07-04 09:30:58;666961;11
04.07.2022 09:45:55;2022-07-04 09:45:55;666973;11
04.07.2022 10:01:03;2022-07-04 10:01:03;666984;12
04.07.2022 10:15:55;2022-07-04 10:15:55;666992;7
04.07.2022 10:30:54;2022-07-04 10:30:54;666996;4
04.07.2022 10:46:00;2022-07-04 10:46:00;667007;12
04.07.2022 11:00:57;2022-07-04 11:00:57;667015;8
04.07.2022 11:15:55;2022-07-04 11:15:55;667022;7
04.07.2022 11:30:58;2022-07-04 11:30:58;667030;8
04.07.2022 11:45:55;2022-07-04 11:45:55;667037;8
04.07.2022 12:00:57;2022-07-04 12:00:57;667045;8
04.07.2022 12:15:52;2022-07-04 12:15:52;667058;13
04.07.2022 12:30:50;2022-07-04 12:30:50;667064;6
04.07.2022 12:45:51;2022-07-04 12:45:51;667080;16
04.07.2022 13:01:00;2022-07-04 13:01:00;667093;13
04.07.2022 13:15:54;2022-07-04 13:15:54;667107;14
04.07.2022 13:30:57;2022-07-04 13:30:57;667111;4
04.07.2022 13:45:58;2022-07-04 13:45:58;667121;10
04.07.2022 14:00:55;2022-07-04 14:00:55;667130;9
04.07.2022 14:15:58;2022-07-04 14:15:58;667141;11
04.07.2022 14:30:57;2022-07-04 14:30:57;667152;10
04.07.2022 14:45:59;2022-07-04 14:45:59;667159;8
04.07.2022 15:00:57;2022-07-04 15:00:57;667167;8
04.07.2022 15:15:53;2022-07-04 15:15:53;667174;7
04.07.2022 15:30:54;2022-07-04 15:30:54;667178;4
04.07.2022 15:45:54;2022-07-04 15:45:54;667187;9
04.07.2022 16:01:03;2022-07-04 16:01:03;667194;8
04.07.2022 16:15:53;2022-07-04 16:15:53;667200;6
04.07.2022 16:30:55;2022-07-04 16:30:55;667209;9
04.07.2022 16:45:59;2022-07-04 16:45:59;667216;6
04.07.2022 17:01:03;2022-07-04 17:01:03;667221;5
04.07.2022 17:16:03;2022-07-04 17:16:03;667227;7
04.07.2022 17:30:55;2022-07-04 17:30:55;667232;5
04.07.2022 17:45:55;2022-07-04 17:45:55;667240;8
04.07.2022 18:00:52;2022-07-04 18:00:52;667250;10
04.07.2022 18:15:55;2022-07-04 18:15:55;667259;9
04.07.2022 18:30:59;2022-07-04 18:30:59;667266;7
04.07.2022 18:45:59;2022-07-04 18:45:59;667272;7
04.07.2022 19:01:00;2022-07-04 19:01:00;667282;9
04.07.2022 19:15:51;2022-07-04 19:15:51;667289;8
04.07.2022 19:30:56;2022-07-04 19:30:56;667297;8
04.07.2022 19:45:54;2022-07-04 19:45:54;667305;8
04.07.2022 20:01:00;2022-07-04 20:01:00;667313;8
04.07.2022 20:16:02;2022-07-04 20:16:02;667321;8
04.07.2022 20:31:00;2022-07-04 20:31:00;667329;8
04.07.2022 20:46:00;2022-07-04 20:46:00;667337;8
04.07.2022 21:01:01;2022-07-04 21:01:01;667346;9
04.07.2022 21:15:59;2022-07-04 21:15:59;667355;9
04.07.2022 21:30:59;2022-07-04 21:30:59;667364;9
04.07.2022 21:45:59;2022-07-04 21:45:59;667374;9
04.07.2022 22:00:53;2022-07-04 22:00:53;667383;9
04.07.2022 22:15:51;2022-07-04 22:15:51;667392;9
04.07.2022 22:30:54;2022-07-04 22:30:54;667397;5
04.07.2022 22:45:57;2022-07-04 22:45:57;667402;5
04.07.2022 23:00:58;2022-07-04 23:00:58;667407;5
04.07.2022 23:15:52;2022-07-04 23:15:52;667411;5
04.07.2022 23:30:02;2022-07-04 23:30:02;667416;5
04.07.2022 23:45:58;2022-07-04 23:45:58;667421;5
05.07.2022 00:00:55;2022-07-05 00:00:55;667425;5
05.07.2022 00:15:57;2022-07-05 00:15:57;667430;5
05.07.2022 00:30:56;2022-07-05 00:30:56;667434;5
05.07.2022 00:45:55;2022-07-05 00:45:55;667439;5
05.07.2022 01:00:54;2022-07-05 01:00:54;667444;4
05.07.2022 01:15:57;2022-07-05 01:15:57;667448;4
05.07.2022 01:30:55;2022-07-05 01:30:55;667453;5
05.07.2022 01:45:56;2022-07-05 01:45:56;667457;5
05.07.2022 02:00:55;2022-07-05 02:00:55;667462;4
05.07.2022 02:15:54;2022-07-05 02:15:54;667466;4
05.07.2022 02:30:50;2022-07-05 02:30:50;667470;4
05.07.2022 02:45:54;2022-07-05 02:45:54;667475;5
05.07.2022 03:00:50;2022-07-05 03:00:50;667479;4
05.07.2022 03:15:51;2022-07-05 03:15:51;667484;5
05.07.2022 03:30:54;2022-07-05 03:30:54;667489;5
05.07.2022 03:45:57;2022-07-05 03:45:57;667493;5
05.07.2022 04:00:54;2022-07-05 04:00:54;667498;4
05.07.2022 04:15:55;2022-07-05 04:15:55;667502;4
05.07.2022 04:30:54;2022-07-05 04:30:54;667507;5
05.07.2022 04:45:51;2022-07-05 04:45:51;667511;5
05.07.2022 05:00:58;2022-07-05 05:00:58;667516;5
05.07.2022 05:15:58;2022-07-05 05:15:58;667523;7
05.07.2022 05:30:52;2022-07-05 05:30:52;667528;6
05.07.2022 05:46:00;2022-07-05 05:46:00;667534;6
05.07.2022 06:00:59;2022-07-05 06:00:59;667540;7
05.07.2022 06:16:02;2022-07-05 06:16:02;667548;8
05.07.2022 06:30:52;2022-07-05 06:30:52;667555;7
05.07.2022 06:45:51;2022-07-05 06:45:51;667561;6
05.07.2022 07:00:50;2022-07-05 07:00:50;667568;6
05.07.2022 07:15:59;2022-07-05 07:15:59;667574;7
05.07.2022 07:30:53;2022-07-05 07:30:53;667583;8
05.07.2022 07:45:54;2022-07-05 07:45:54;667590;7
05.07.2022 08:00:53;2022-07-05 08:00:53;667597;7
05.07.2022 08:15:56;2022-07-05 08:15:56;667603;6
05.07.2022 08:30:56;2022-07-05 08:30:56;667609;6
05.07.2022 08:45:53;2022-07-05 08:45:53;667620;11
05.07.2022 09:00:55;2022-07-05 09:00:55;667629;9
05.07.2022 09:15:53;2022-07-05 09:15:53;667637;8
05.07.2022 09:30:54;2022-07-05 09:30:54;667648;10
05.07.2022 09:45:56;2022-07-05 09:45:56;667661;13
05.07.2022 10:00:59;2022-07-05 10:00:59;667675;14
05.07.2022 10:15:52;2022-07-05 10:15:52;667690;14
05.07.2022 10:30:58;2022-07-05 10:30:58;667703;13
05.07.2022 10:45:50;2022-07-05 10:45:50;667719;16
05.07.2022 11:00:52;2022-07-05 11:00:52;667733;14
05.07.2022 11:15:55;2022-07-05 11:15:55;667747;15
05.07.2022 11:30:51;2022-07-05 11:30:51;667757;9
05.07.2022 11:45:56;2022-07-05 11:45:56;667766;10
05.07.2022 12:00:55;2022-07-05 12:00:55;667781;15
05.07.2022 12:15:55;2022-07-05 12:15:55;667795;15
05.07.2022 12:30:53;2022-07-05 12:30:53;667806;10
05.07.2022 12:46:01;2022-07-05 12:46:01;667816;10
05.07.2022 13:00:53;2022-07-05 13:00:53;667820;4
05.07.2022 13:15:54;2022-07-05 13:15:54;667826;7
05.07.2022 13:30:54;2022-07-05 13:30:54;667835;8
05.07.2022 13:45:57;2022-07-05 13:45:57;667841;6
05.07.2022 14:00:58;2022-07-05 14:00:58;667844;3
05.07.2022 14:15:51;2022-07-05 14:15:51;667847;3
05.07.2022 14:30:52;2022-07-05 14:30:52;667854;6
05.07.2022 14:45:59;2022-07-05 14:45:59;667857;4
05.07.2022 15:00:57;2022-07-05 15:00:57;667861;4
05.07.2022 15:16:03;2022-07-05 15:16:03;667870;9
05.07.2022 15:30:58;2022-07-05 15:30:58;667874;4
05.07.2022 15:46:00;2022-07-05 15:46:00;667876;2
05.07.2022 16:00:57;2022-07-05 16:00:57;667882;6
05.07.2022 16:16:02;2022-07-05 16:16:02;667887;5
05.07.2022 16:31:02;2022-07-05 16:31:02;667894;7
05.07.2022 16:45:58;2022-07-05 16:45:58;667906;13
05.07.2022 17:00:56;2022-07-05 17:00:56;667917;10
05.07.2022 17:15:56;2022-07-05 17:15:56;667924;8
05.07.2022 17:31:06;2022-07-05 17:31:06;667929;5
05.07.2022 17:46:05;2022-07-05 17:46:05;667935;6
05.07.2022 18:00:59;2022-07-05 18:00:59;667943;8
05.07.2022 18:16:02;2022-07-05 18:16:02;667952;8
05.07.2022 18:31:04;2022-07-05 18:31:04;667957;5
05.07.2022 18:45:57;2022-07-05 18:45:57;667964;7
05.07.2022 19:00:56;2022-07-05 19:00:56;667972;8
05.07.2022 19:16:05;2022-07-05 19:16:05;667982;10
05.07.2022 19:31:01;2022-07-05 19:31:01;667990;7
05.07.2022 19:46:00;2022-07-05 19:46:00;668000;10
05.07.2022 20:01:02;2022-07-05 20:01:02;668009;9
05.07.2022 20:16:00;2022-07-05 20:16:00;668018;10
05.07.2022 20:30:55;2022-07-05 20:30:55;668027;9
05.07.2022 20:45:56;2022-07-05 20:45:56;668037;9
05.07.2022 21:00:57;2022-07-05 21:00:57;668046;9
05.07.2022 21:15:54;2022-07-05 21:15:54;668055;9
05.07.2022 21:30:56;2022-07-05 21:30:56;668064;9
05.07.2022 21:45:59;2022-07-05 21:45:59;668073;9
05.07.2022 22:00:53;2022-07-05 22:00:53;668083;10
05.07.2022 22:15:58;2022-07-05 22:15:58;668092;9
05.07.2022 22:30:58;2022-07-05 22:30:58;668097;5
05.07.2022 22:45:57;2022-07-05 22:45:57;668102;5
05.07.2022 23:01:49;2022-07-05 23:01:49;668106;5
05.07.2022 23:16:47;2022-07-05 23:16:47;668111;4
05.07.2022 23:31:43;2022-07-05 23:31:43;668115;4
05.07.2022 23:45:52;2022-07-05 23:45:52;668119;4
06.07.2022 00:00:58;2022-07-06 00:00:58;668123;4
06.07.2022 00:15:59;2022-07-06 00:15:59;668128;4
06.07.2022 00:30:50;2022-07-06 00:30:50;668132;4
06.07.2022 00:45:54;2022-07-06 00:45:54;668136;4
06.07.2022 01:00:57;2022-07-06 01:00:57;668141;5
06.07.2022 01:15:55;2022-07-06 01:15:55;668145;4
06.07.2022 01:30:54;2022-07-06 01:30:54;668150;4
06.07.2022 01:46:01;2022-07-06 01:46:01;668154;4
06.07.2022 02:00:57;2022-07-06 02:00:57;668158;4
06.07.2022 02:15:53;2022-07-06 02:15:53;668162;4
06.07.2022 02:30:53;2022-07-06 02:30:53;668167;4
06.07.2022 02:45:54;2022-07-06 02:45:54;668171;4
06.07.2022 03:00:51;2022-07-06 03:00:51;668175;4
06.07.2022 03:15:56;2022-07-06 03:15:56;668179;4
06.07.2022 03:30:51;2022-07-06 03:30:51;668184;4
06.07.2022 03:45:49;2022-07-06 03:45:49;668188;4
06.07.2022 04:00:58;2022-07-06 04:00:58;668192;4
06.07.2022 04:15:52;2022-07-06 04:15:52;668196;4
06.07.2022 04:30:52;2022-07-06 04:30:52;668200;4
06.07.2022 04:45:51;2022-07-06 04:45:51;668205;4
06.07.2022 05:00:58;2022-07-06 05:00:58;668210;5
06.07.2022 05:15:54;2022-07-06 05:15:54;668215;5
06.07.2022 05:30:51;2022-07-06 05:30:51;668220;5
